epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,339.177,1.78294,4.42189,1.67336,1,0.07816,0.16498,0.11553,1.37924,3.89618,1.28713,0.000361516,0.000361516,0.000361516
2,685.819,1.65212,3.50711,1.51889,0.64861,0.29899,0.271,0.17553,1.28044,3.39585,1.31641,0.000695623,0.000695623,0.000695623
